EVENT_DATE_KEY,TSN,SEARCH_TEXT,UI_VALUE_DESC_01,UI_VALUE_DESC_02,UI_VALUE_DESC_03,UI_VALUE_DESC_04,SEARCH_CONTEXT,MATCH,,
20150815,746001190A3D197,the stoned,the,stoned,age,NA,FALSE,#N/A,#N/A,
20150815,746001190A3D197,the stoned,the,stoned,age,NA,FALSE,#N/A,#N/A,
20150815,CB558B29F5F0E95BC43A348A08F81E09,mad max f,mad,max:,fury,road,FALSE,#N/A,#N/A,
20150815,CB558B29F5F0E95BC43A348A08F81E09,mad max f,mad,max:,fury,road,FALSE,#N/A,#N/A,
20150815,CB558B29F5F0E95BC43A348A08F81E09,mad max f,mad,max:,fury,road,FALSE,#N/A,#N/A,
20150815,8.4803E+14,en,ender's,game,NA,NA,FALSE,1,1,
20150815,8100E79749B84C3EA4C59EB099E49E30,hunt,the,hunt,for,red,FALSE,2,1,
20150815,8100E79749B84C3EA4C59EB099E49E30,ap,apollo,13,NA,NA,FALSE,1,1,
20150815,8100E79749B84C3EA4C59EB099E49E30,ap,apollo,18,NA,NA,FALSE,1,1,
20150815,025327C0F0ADB375B9419D41A7B7DF49,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,025327C0F0ADB375B9419D41A7B7DF49,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,1D14257ABBAD6766A6F0AE8005D68736,show,show,me,a,hero,FALSE,1,1,
20150815,746000190AC44A7,mupp,muppets,from,space,NA,FALSE,1,1,
20150815,8B8028D530FD9D81F26AE2D704B7DF38,f,frozen,NA,NA,NA,FALSE,1,1,
20150815,8.4803E+14,en,ender's,game,NA,NA,FALSE,1,1,
20150815,846000190451A65,war horse,war,horse,NA,NA,FALSE,#N/A,#N/A,
20150815,846000190451A65,war horse,war,horse,NA,NA,FALSE,#N/A,#N/A,
20150815,846000190451A65,war horse,war,horse,NA,NA,FALSE,#N/A,#N/A,
20150815,4F66EB6A1049F447409D15A942D5667F,mr ro,mr.,robot,NA,NA,FALSE,#N/A,#N/A,
20150815,4F66EB6A1049F447409D15A942D5667F,mr ro,mr.,robot,NA,NA,FALSE,#N/A,#N/A,
20150815,8.46E+47,ed s,ed,sheeran,NA,NA,FALSE,#N/A,#N/A,
20150815,1D14257ABBAD6766A6F0AE8005D68736,show,show,me,a,hero,FALSE,1,1,
20150815,8460001903897CE,phen,phenomenon,NA,NA,NA,FALSE,1,1,
20150815,8460001903897CE,phen,phenomenon,NA,NA,NA,FALSE,1,1,
20150815,33E050F2F34B6033FE4D2466DA2709A6,far,fargo,NA,NA,NA,FALSE,1,1,
20150815,33E050F2F34B6033FE4D2466DA2709A6,far,fargo,NA,NA,NA,FALSE,1,1,
20150815,33E050F2F34B6033FE4D2466DA2709A6,far,fargo,NA,NA,NA,FALSE,1,1,
20150815,848000190206F59,jas,jason,and,the,argonauts,FALSE,1,1,
20150815,848000190206F59,jas,jason,and,the,argonauts,FALSE,1,1,
20150815,67989653A10EA025BA0681187D765C4B,sky,skyfall,NA,NA,NA,FALSE,1,1,
20150815,8480301906F5982,belo,below,deck,NA,NA,FALSE,1,1,
20150815,4757C8919845A86A9463F0BC2E7B1FE4,e t,the,e!,TRUE,hollywood,FALSE,#N/A,#N/A,
20150815,4757C8919845A86A9463F0BC2E7B1FE4,e t,the,e!,TRUE,hollywood,FALSE,#N/A,#N/A,
20150815,750000190406EEE,dow,downton,abbey,NA,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,3,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,3,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,3,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,2,NA,FALSE,1,1,
20150815,DF8ED0734D6E084E4452F270EC894D68,pow,power,NA,NA,NA,FALSE,1,1,
20150815,DF8ED0734D6E084E4452F270EC894D68,pow,power,NA,NA,NA,FALSE,1,1,
20150815,DF8ED0734D6E084E4452F270EC894D68,pow,power,NA,NA,NA,FALSE,1,1,
20150815,DF8ED0734D6E084E4452F270EC894D68,pow,power,NA,NA,NA,FALSE,1,1,
20150815,DF8ED0734D6E084E4452F270EC894D68,pow,power,NA,NA,NA,FALSE,1,1,
20150815,8480301906F5982,belo,below,deck,NA,NA,FALSE,1,1,
20150815,8480301906F5982,don,don't,be,tardy,...,FALSE,1,1,
20150815,8480301906F5982,don,don't,be,tardy,...,FALSE,1,1,
20150815,A920001905963B2,colb,stephen,colbert,NA,NA,FALSE,2,1,
20150815,A920001905963B2,colb,stephen,colbert,NA,NA,FALSE,2,1,
20150815,A920001905963B2,colb,stephen,colbert,NA,NA,FALSE,2,1,
20150815,A920001905963B2,colb,stephen,colbert,NA,NA,FALSE,2,1,
20150815,ACA13BFB04A60983E0539D1F7E639E9B,the chan,the,change-up,NA,NA,FALSE,#N/A,#N/A,
20150815,ACA13BFB04A60983E0539D1F7E639E9B,the chan,the,change-up,NA,NA,FALSE,#N/A,#N/A,
20150815,ACA13BFB04A60983E0539D1F7E639E9B,the chan,the,change-up,NA,NA,FALSE,#N/A,#N/A,
20150815,ACA13BFB04A60983E0539D1F7E639E9B,the chan,the,change-up,NA,NA,FALSE,#N/A,#N/A,
20150815,7.582E+14,muppets,the,muppets,NA,NA,FALSE,2,1,
20150815,7.582E+14,muppets,the,muppets,NA,NA,FALSE,2,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,NA,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,NA,NA,FALSE,1,1,
20150815,3676102BF3128A4A287E992A0CBAB619,toy,toy,story,toons,NA,FALSE,1,1,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,good so,the,good,son,NA,FALSE,#N/A,#N/A,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,good so,the,good,son,NA,FALSE,#N/A,#N/A,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,good so,the,good,son,NA,FALSE,#N/A,#N/A,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,good so,the,good,son,NA,FALSE,#N/A,#N/A,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,yo,young,&,hungry,NA,FALSE,1,1,
20150815,B8217BBE6EE2DD17CBFA432925E98DE5,jesse m,jesse,mccartney,NA,NA,FALSE,#N/A,#N/A,
20150815,8.48E+95,xa,xanadu,NA,NA,NA,FALSE,1,1,
20150815,8.48E+95,xa,xanadu,NA,NA,NA,FALSE,1,1,
20150815,8.48E+95,xa,xanadu,NA,NA,NA,FALSE,1,1,
20150815,74800019058B389,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,74800019058B389,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,7BA658E4A4C9AA85C05D9BF74450CC24,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,7BA658E4A4C9AA85C05D9BF74450CC24,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,7BA658E4A4C9AA85C05D9BF74450CC24,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,7BA658E4A4C9AA85C05D9BF74450CC24,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,B28ED4DA8694EC52440E0270612128E8,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,B28ED4DA8694EC52440E0270612128E8,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,A9200019082ED3D,nort,north,woods,law,NA,FALSE,1,1,
20150815,A9200019082ED3D,nort,north,woods,law,NA,FALSE,1,1,
20150815,A9200019082ED3D,nort,northpole,NA,NA,NA,FALSE,1,1,
20150815,C537B96C61C8CC1123EB4843E2B17CD7,u,undercover,boss,NA,NA,FALSE,1,1,
20150815,C537B96C61C8CC1123EB4843E2B17CD7,u,undercover,boss,NA,NA,FALSE,1,1,
20150815,C537B96C61C8CC1123EB4843E2B17CD7,u,undercover,boss,NA,NA,FALSE,1,1,
20150815,E8F87E7B228BACF0889D6C4D240AAF11,pro,project,runway,NA,NA,FALSE,1,1,
20150815,36120C929DB2BEC06A3FEB4DD5BD4A5D,cop c,cop,car,NA,NA,FALSE,#N/A,#N/A,
20150815,36120C929DB2BEC06A3FEB4DD5BD4A5D,cop c,cop,car,NA,NA,FALSE,#N/A,#N/A,
20150815,8400001902EF92E,dow,downton,abbey,NA,NA,FALSE,1,1,
20150815,77AE44DEAF47980A70553A1F74CBE20F,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,35D58478A0C650DF6959923D20E27399,le,the,leftovers,NA,NA,FALSE,2,1,
20150815,35D58478A0C650DF6959923D20E27399,le,the,leftovers,NA,NA,FALSE,2,1,
20150815,51077714EA8544281FCDC09012A2E335,g,game,of,thrones,NA,FALSE,1,1,
20150815,51077714EA8544281FCDC09012A2E335,g,game,of,thrones,NA,FALSE,1,1,
20150815,A9200019082ED3D,tee,teen,mom,3,NA,FALSE,1,1,
20150815,A9200019082ED3D,tee,teen,mom,3,NA,FALSE,1,1,
20150815,A9200019082ED3D,tee,teen,mom,3,NA,FALSE,1,1,
20150815,8480301906F1D80,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,8480301906F1D80,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,CB85BD2F7984881FF092F14EFBA51621,hell,hell,on,wheels,NA,FALSE,1,1,
20150815,CB85BD2F7984881FF092F14EFBA51621,hell,hell,on,wheels,NA,FALSE,1,1,
20150815,7582001902262B2,he,heroes,reborn,NA,NA,FALSE,1,1,
20150815,7582001902262B2,he,heroes,reborn,NA,NA,FALSE,1,1,
20150815,092AC60CCE5C08614C33BE6CDB1E3BC2,wha,what,not,to,wear,FALSE,1,1,
20150815,092AC60CCE5C08614C33BE6CDB1E3BC2,wha,what,not,to,wear,FALSE,1,1,
20150815,092AC60CCE5C08614C33BE6CDB1E3BC2,wha,what,not,to,wear,FALSE,1,1,
20150815,7D4FF78DB935071B399378C8CE94A99C,pro chall,usa,pro,challenge,NA,FALSE,#N/A,#N/A,
20150815,7D4FF78DB935071B399378C8CE94A99C,pro chall,usa,pro,challenge,updates,FALSE,#N/A,#N/A,
20150815,748001190500AEC,car,the,carbonaro,effect,NA,FALSE,2,1,
20150815,748001190500AEC,car,the,carbonaro,effect,NA,FALSE,2,1,
20150815,A92000190B83463,my,mythbusters,NA,NA,NA,FALSE,1,1,
20150815,A92000190B83463,my,mythbusters,NA,NA,NA,FALSE,1,1,
20150815,A92000190B83463,marv,marvel's,hulk,and,the,FALSE,1,1,
20150815,A92000190B83463,marv,marvel's,hulk,and,the,FALSE,1,1,
20150815,A92000190B83463,marv,marvel's,avengers,assemble,NA,FALSE,1,1,
20150815,A92000190B83463,marv,marvel's,avengers,assemble,NA,FALSE,1,1,
20150815,A92000190B83463,t,tyrant,NA,NA,NA,FALSE,1,1,
20150815,A92000190B83463,t,tyrant,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,sev,seven,psychopaths,NA,NA,FALSE,1,1,
20150815,7480001907B59C0,dom,under,the,dome,NA,FALSE,3,1,
20150815,7480001907B59C0,dom,under,the,dome,NA,FALSE,3,1,
20150815,7480001907B59C0,dom,under,the,dome,NA,FALSE,3,1,
20150815,7480001907B59C0,z,zoo,NA,NA,NA,FALSE,1,1,
20150815,7480001907B59C0,z,zoo,NA,NA,NA,FALSE,1,1,
20150815,7480001907B59C0,z,zoo,NA,NA,NA,FALSE,1,1,
20150815,7480001907B59C0,ber,halle,berry,NA,NA,FALSE,2,1,
20150815,7480001907B59C0,ber,halle,berry,NA,NA,FALSE,2,1,
20150815,7480001907B59C0,ber,halle,berry,NA,NA,FALSE,2,1,
20150815,7480001907B59C0,ber,halle,berry,NA,NA,FALSE,2,1,
20150815,7582001902DC1C4,blun,blunt,talk,NA,NA,FALSE,1,1,
20150815,7582001902DC1C4,blun,blunt,talk,NA,NA,FALSE,1,1,
20150815,848000190401E8A,pga,pga,tour,golf,NA,FALSE,1,1,
20150815,848000190401E8A,expe,the,expendables,3,NA,FALSE,2,1,
20150815,8460011901EFAB3,outl,outlander,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,outl,outlander,NA,NA,NA,FALSE,1,1,
20150815,746000190AE017B,trans,transcendence,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,8400001904356F3,unr,unreal,NA,NA,NA,FALSE,1,1,
20150815,723BD07AE7AC6275EC59C36A9A4F14D3,world w,world,war,z,NA,FALSE,#N/A,#N/A,
20150815,902988D1291BDCB5F4EE1D7EFEC16778,bana,banacek,NA,NA,NA,FALSE,1,1,
20150815,902988D1291BDCB5F4EE1D7EFEC16778,bana,banacek,NA,NA,NA,FALSE,1,1,
20150815,8BF34A94FF98417CC920BCBE483F9FC0,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,8BF34A94FF98417CC920BCBE483F9FC0,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,8BF34A94FF98417CC920BCBE483F9FC0,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,D229FEBCBE40D5195347DCBD70A71DCC,mls,mls,soccer,NA,NA,FALSE,1,1,
20150815,D229FEBCBE40D5195347DCBD70A71DCC,mls,mls,soccer,NA,NA,FALSE,1,1,
20150815,8480001902AC952,edge,edge,of,alaska,NA,FALSE,1,1,
20150815,8480001902AC952,edge,edge,of,alaska,NA,FALSE,1,1,
20150815,8400001903B8D57,murde,murder,by,death,NA,FALSE,1,1,
20150815,8400001903B8D57,murde,murder,by,death,NA,FALSE,1,1,
20150815,8400001903B8D57,murde,murder,by,death,NA,FALSE,1,1,
20150815,1A921CB2D544172C3DE18E3A84BD4BE6,up,up,NA,NA,NA,FALSE,1,1,
20150815,1A921CB2D544172C3DE18E3A84BD4BE6,up,up,NA,NA,NA,FALSE,1,1,
20150815,1A921CB2D544172C3DE18E3A84BD4BE6,up,up,NA,NA,NA,FALSE,1,1,
20150815,746000190AF4079,lab,lab,rats,NA,NA,FALSE,1,1,
20150815,746000190AF4079,lab,lab,rats,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,proo,proof,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,proo,proof,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,2,20/20,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,2,20/20,NA,NA,NA,FALSE,1,1,
20150815,8460011901EFAB3,man from,the,man,from,u.n.c.l.e.,FALSE,#N/A,#N/A,
20150815,8460011901EFAB3,man from,the,man,from,u.n.c.l.e.,FALSE,#N/A,#N/A,
20150815,A586C209EC54B4458A23F7F47E596243,food,food,network,star,NA,FALSE,1,1,
20150815,A586C209EC54B4458A23F7F47E596243,food,food,network,star,NA,FALSE,1,1,
20150815,F1F108CF53C3C00A5B631B59CF0165E5,d,doctor,who,NA,NA,FALSE,1,1,
20150815,F1F108CF53C3C00A5B631B59CF0165E5,d,doctor,who,NA,NA,FALSE,1,1,
20150815,F1F108CF53C3C00A5B631B59CF0165E5,d,doctor,who,NA,NA,FALSE,1,1,
20150815,7D48E2CE0E7F23530356B6B6818CBEFC,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,746000190AF4079,lab,lab,rats,NA,NA,FALSE,1,1,
20150815,8400001902F672C,bare,barefoot,contessa,NA,NA,FALSE,1,1,
20150815,8400001902F672C,bare,barefoot,contessa,NA,NA,FALSE,1,1,
20150815,2A2EE4AEED36381C976C963DED322486,gl,glee,NA,NA,NA,FALSE,1,1,
20150815,B8C3DA6688E3E562F7B7B85AC8D8C7A4,he,hell,on,wheels,NA,FALSE,1,1,
20150815,B8C3DA6688E3E562F7B7B85AC8D8C7A4,h,hell,on,wheels,NA,FALSE,1,1,
20150815,D3D7992627520E25630D4501352B2014,hum,humans,NA,NA,NA,FALSE,1,1,
20150815,D3D7992627520E25630D4501352B2014,hum,humans,NA,NA,NA,FALSE,1,1,
20150815,66CD3C2CAC254BFB73E8104B3EDDECC2,fox,foxcatcher,NA,NA,NA,FALSE,1,1,
20150815,66CD3C2CAC254BFB73E8104B3EDDECC2,fox,foxcatcher,NA,NA,NA,FALSE,1,1,
20150815,D28A66ED39812D74D0DAA329461752FF,mo,mom,NA,NA,NA,FALSE,1,1,
20150815,7D48E2CE0E7F23530356B6B6818CBEFC,show,show,me,a,hero,FALSE,1,1,
20150815,7D48E2CE0E7F23530356B6B6818CBEFC,show,show,me,a,hero,FALSE,1,1,
20150815,7D48E2CE0E7F23530356B6B6818CBEFC,show,show,me,a,hero,FALSE,1,1,
20150815,DEE7B5EF2D7F2424DC2813B77D7E6CC0,ru,rush,NA,NA,NA,FALSE,1,1,
20150815,DEE7B5EF2D7F2424DC2813B77D7E6CC0,ru,rupaul's,drag,race,NA,FALSE,1,1,
20150815,7582001902DF97C,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,7582001902DF97C,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,D28A66ED39812D74D0DAA329461752FF,mo,mom,NA,NA,NA,FALSE,1,1,
20150815,8.46E+14,osterman,the,osterman,weekend,NA,FALSE,2,1,
20150815,8.46E+14,osterman,the,osterman,weekend,NA,FALSE,2,1,
20150815,8.46E+14,osterman,the,osterman,weekend,NA,FALSE,2,1,
20150815,74600119076D9F2,h,hell,on,wheels,NA,FALSE,1,1,
20150815,E1C525847DAA24FD6239E14595A36734,mlb,mlb,baseball,NA,NA,FALSE,1,1,
20150815,EFD506E626CF83CCD4FED347B2182B99,100,the,100,NA,NA,FALSE,#N/A,#N/A,
20150815,EFD506E626CF83CCD4FED347B2182B99,100,the,100,NA,NA,FALSE,#N/A,#N/A,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,8480001903C7707,pga,pga,tour,golf,NA,FALSE,1,1,
20150815,7.46E+21,pr,proof,NA,NA,NA,FALSE,1,1,
20150815,7.46E+21,pr,proof,NA,NA,NA,FALSE,1,1,
20150815,7.46E+21,pr,proof,NA,NA,NA,FALSE,1,1,
20150815,CE02C320576FA22759A9BCB4465A11CE,below deck,below,deck,NA,NA,FALSE,#N/A,#N/A,
20150815,CE02C320576FA22759A9BCB4465A11CE,below deck,below,deck,NA,NA,FALSE,#N/A,#N/A,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,C5475583F20574818CDFB4AFE2877EC5,matc,match,game,NA,NA,FALSE,1,1,
20150815,84003019059D64A,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,84003019059D64A,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,B66B0065B4797574DB35B2AED09C0A1C,ml,mls,soccer,NA,NA,FALSE,1,1,
20150815,1F194DDDF8ACB36B10A6C814DCB2802F,house,house,hunters:,where,are,FALSE,1,1,
20150815,1F194DDDF8ACB36B10A6C814DCB2802F,house,house,hunters:,where,are,FALSE,1,1,
20150815,1F194DDDF8ACB36B10A6C814DCB2802F,house,house,hunters:,where,are,FALSE,1,1,
20150815,1F194DDDF8ACB36B10A6C814DCB2802F,house,house,hunters:,where,are,FALSE,1,1,
20150815,4400B1E7ED15BF200112D6EAB71F04DF,glen,glen,beck,NA,NA,FALSE,1,1,
20150815,4400B1E7ED15BF200112D6EAB71F04DF,glen,glenn,beck,NA,NA,FALSE,1,1,
20150815,65715D5B14438C523835826132902A7D,myt,mythbusters,NA,NA,NA,FALSE,1,1,
20150815,981A203B8637F5D0A75F16711ECE660C,dr ke,dr.,ken,NA,NA,FALSE,#N/A,#N/A,
20150815,981A203B8637F5D0A75F16711ECE660C,dr ke,dr.,ken,NA,NA,FALSE,#N/A,#N/A,
20150815,981A203B8637F5D0A75F16711ECE660C,dr ke,dr.,ken,NA,NA,FALSE,#N/A,#N/A,
20150815,8460001901EC584,roc,rocky,balboa,NA,NA,FALSE,1,1,
20150815,8460001901EC584,roc,rocky,balboa,NA,NA,FALSE,1,1,
20150815,8460001901EC584,roc,rocky,balboa,NA,NA,FALSE,1,1,
20150815,8460001901EC584,fast,fast,n',loud,NA,FALSE,1,1,
20150815,84003019059C3BA,mee,meet,the,press,NA,FALSE,1,1,
20150815,84003019059C3BA,mee,meet,the,press,NA,FALSE,1,1,
20150815,65715D5B14438C523835826132902A7D,myt,mythbusters,NA,NA,NA,FALSE,1,1,
20150815,870C91AFBF71A447366E0741548A6529,zoo,zoolander,NA,NA,NA,FALSE,1,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,bor,b.o.r.n.,to,style,NA,FALSE,#N/A,#N/A,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,j,jeopardy!,NA,NA,NA,FALSE,1,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,j,jeopardy!,NA,NA,NA,FALSE,1,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,B3B3C13D7D4BE1E8166EBA4F6B40ACAD,god,the,godfather,NA,NA,FALSE,2,1,
20150815,9D03FB943DDA972BDAA69B1B4CC1B118,alamo,the,alamo,NA,NA,FALSE,2,1,
20150815,7.46001E+14,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,7.46001E+14,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,7B9F35A7ACFF297CCFC04B247C313F33,heart,heartland,NA,NA,NA,FALSE,1,1,
20150815,7B9F35A7ACFF297CCFC04B247C313F33,heart,heartland,NA,NA,NA,FALSE,1,1,
20150815,7B9F35A7ACFF297CCFC04B247C313F33,heart,heartland,NA,NA,NA,FALSE,1,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,84600019045BCE2,c,chef,NA,NA,NA,FALSE,1,1,
20150815,4D397ABA4D450F51C1396528978DC9D4,the company y,the,company,you,keep,FALSE,#N/A,#N/A,
20150815,4D397ABA4D450F51C1396528978DC9D4,the company y,the,company,you,keep,FALSE,#N/A,#N/A,
20150815,4D397ABA4D450F51C1396528978DC9D4,the company y,the,company,you,keep,FALSE,#N/A,#N/A,
20150815,4D397ABA4D450F51C1396528978DC9D4,the company y,the,company,you,keep,FALSE,#N/A,#N/A,
20150815,7E3492831583C6D31A424879A7E4C2FC,below,below,deck,NA,NA,FALSE,1,1,
20150815,7E3492831583C6D31A424879A7E4C2FC,below,below,deck,NA,NA,FALSE,1,1,
20150815,7E3492831583C6D31A424879A7E4C2FC,below,below,deck,NA,NA,FALSE,1,1,
20150815,7E3492831583C6D31A424879A7E4C2FC,below,below,deck,NA,NA,FALSE,1,1,
20150815,73C01B9F7EABB62C530F3A545DAE9550,toy,toy,story,3,NA,FALSE,1,1,
20150815,73C01B9F7EABB62C530F3A545DAE9550,toy,toy,story,3,NA,FALSE,1,1,
20150815,73C01B9F7EABB62C530F3A545DAE9550,toy,toy,story,3,NA,FALSE,1,1,
20150815,73C01B9F7EABB62C530F3A545DAE9550,toy,toy,story,2,NA,FALSE,1,1,
20150815,758200190453D4F,hostage,hostage,NA,NA,NA,FALSE,1,1,
20150815,758200190453D4F,hostage,hostage,NA,NA,NA,FALSE,1,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,9EE9B975C585F62BDC8DF2C0C18CA6CB,foo,nfl,preseason,football,NA,FALSE,3,1,
20150815,8.4003E+14,secret so,dark,secrets,of,the,FALSE,#N/A,#N/A,
20150815,84800019029D755,revenge of the s,star,wars:,revenge,of,FALSE,#N/A,#N/A,
20150815,84800019029D755,revenge of the s,star,wars:,revenge,of,FALSE,#N/A,#N/A,
20150815,84800019029D755,revenge of the s,star,wars:,revenge,of,FALSE,#N/A,#N/A,
20150815,84800019029D755,revenge of the si,star,wars:,revenge,of,FALSE,#N/A,#N/A,
20150815,758201190450AEE,ra,ray,donovan,NA,NA,FALSE,1,1,
20150815,758201190450AEE,ra,ray,donovan,NA,NA,FALSE,1,1,
20150815,758201190450AEE,ra,ray,donovan,NA,NA,FALSE,1,1,
20150815,7480011903E59CE,bo,bob's,burgers,NA,NA,FALSE,1,1,
20150815,7480011903E59CE,bo,bob's,burgers,NA,NA,FALSE,1,1,
20150815,8460001906C3462,bar,bar,rescue,NA,NA,FALSE,1,1,
20150815,8460001906C3462,bar,bar,rescue,NA,NA,FALSE,1,1,
20150815,6110366D6816818993424A91675B27D9,show,show,me,a,hero,FALSE,1,1,
20150815,6110366D6816818993424A91675B27D9,show,show,me,a,hero,FALSE,1,1,
20150815,7480001904EECE6,cnet,cnet,update,(hd),NA,FALSE,1,1,
20150815,7460001903A567B,love and,love,&,other,drugs,FALSE,#N/A,#N/A,
20150815,7460001903A567B,love and,love,&,other,drugs,FALSE,#N/A,#N/A,
20150815,7460001903A567B,love and,love,&,other,drugs,FALSE,#N/A,#N/A,
20150815,7460001903A567B,love and,love,&,other,drugs,FALSE,#N/A,#N/A,
20150815,7460001903A567B,love and,love,&,other,drugs,FALSE,#N/A,#N/A,
20150815,A920001904AD66D,sho,show,me,a,hero,FALSE,1,1,
20150815,A920001904AD66D,sho,show,me,a,hero,FALSE,1,1,
